id	content	lastUpdated	compartments	endpoint	name	near	organization	partof	status	deleted	_profile	_security	_source	_tag	projectId	organizationId	location
bbab6b7e-f561-4ac1-be4a-9ef014b95525	"{""resourceType"":""Location"",""status"":""active"",""name"":""Hwakata Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Chipinge"",""state"":""Manicaland Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":32.4855613708,""latitude"":-20.82556},""managingOrganization"":{""reference"":""Organization/4677cbae-8024-4ff3-98cd-b4139918b4e8"",""display"":""Hwakata Clinic""},""id"":""bbab6b7e-f561-4ac1-be4a-9ef014b95525"",""meta"":{""versionId"":""82db07bd-0000-4341-b4a3-b34873b7ca74"",""lastUpdated"":""2024-10-05T13:26:18.611Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.611-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Hwakata Clinic""}"	"{""longitude"":32.4855613708,""latitude"":-20.82556}"	Organization/4677cbae-8024-4ff3-98cd-b4139918b4e8		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	4677cbae-8024-4ff3-98cd-b4139918b4e8	0101000020E6100000BAE4FFDF263E4040C1E270E657D334C0
84f16e06-030f-4c5e-b87e-7f397d83694a	"{""resourceType"":""Location"",""status"":""active"",""name"":""Zona Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Mount Selinda""],""city"":""Chipinge"",""state"":""Manicaland Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":32.7361106873,""latitude"":-20.43722},""managingOrganization"":{""reference"":""Organization/aa1767b3-7e29-490a-9b0e-5d238b6b74fb"",""display"":""Zona Clinic""},""id"":""84f16e06-030f-4c5e-b87e-7f397d83694a"",""meta"":{""versionId"":""46879aff-a320-4b8c-bfb4-2696e95450c4"",""lastUpdated"":""2024-10-05T13:26:18.632Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.632-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Zona Clinic""}"	"{""longitude"":32.7361106873,""latitude"":-20.43722}"	Organization/aa1767b3-7e29-490a-9b0e-5d238b6b74fb		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	aa1767b3-7e29-490a-9b0e-5d238b6b74fb	0101000020E6100000441800E0385E4040392861A6ED6F34C0
9e0b3f7f-2706-488c-b68f-5f117508c110	"{""resourceType"":""Location"",""status"":""active"",""name"":""Mt. Selinda Mission Hospital"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Mount Selinda""],""city"":""Chipinge"",""state"":""Manicaland Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":32.7030601501,""latitude"":-20.42389},""managingOrganization"":{""reference"":""Organization/02b80925-7553-47f0-8c94-916fd541b916"",""display"":""Mt. Selinda Mission Hospital""},""id"":""9e0b3f7f-2706-488c-b68f-5f117508c110"",""meta"":{""versionId"":""1c134fab-2e9d-4f84-9b85-94b95402bcdd"",""lastUpdated"":""2024-10-05T13:26:18.638Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.638-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Mt. Selinda Mission Hospital""}"	"{""longitude"":32.7030601501,""latitude"":-20.42389}"	Organization/02b80925-7553-47f0-8c94-916fd541b916		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	02b80925-7553-47f0-8c94-916fd541b916	0101000020E610000072E6FFDFFD594040F819170E846C34C0
658db2e3-2b1c-47f5-bac0-16984aa29d95	"{""resourceType"":""Location"",""status"":""active"",""name"":""Chitsa Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Tshovani""],""city"":""Chiredzi"",""state"":""Masvingo Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":32.1513900757,""latitude"":-21.10053},""managingOrganization"":{""reference"":""Organization/6c9084c0-7edb-40f0-a7e1-55c5b3d597ca"",""display"":""Chitsa Clinic""},""id"":""658db2e3-2b1c-47f5-bac0-16984aa29d95"",""meta"":{""versionId"":""9d96cef9-fe39-4bbf-951d-69c247323ee9"",""lastUpdated"":""2024-10-05T13:26:18.692Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.692-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Chitsa Clinic""}"	"{""longitude"":32.1513900757,""latitude"":-21.10053}"	Organization/6c9084c0-7edb-40f0-a7e1-55c5b3d597ca		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	6c9084c0-7edb-40f0-a7e1-55c5b3d597ca	0101000020E6100000050900C06013404052448655BC1935C0
1ca352d6-8141-472c-998a-69db0bc1540b	"{""resourceType"":""Location"",""status"":""active"",""name"":""Damarakanaka Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Chiredzi"",""state"":""Masvingo Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":31.4732494354,""latitude"":-21.33969},""managingOrganization"":{""reference"":""Organization/8c3513f9-eaa9-4860-b548-67e5e71c7c5f"",""display"":""Damarakanaka Clinic""},""id"":""1ca352d6-8141-472c-998a-69db0bc1540b"",""meta"":{""versionId"":""fce6e219-72e0-4425-abfa-532e64625f83"",""lastUpdated"":""2024-10-05T13:26:18.700Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.7-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Damarakanaka Clinic""}"	"{""longitude"":31.4732494354,""latitude"":-21.33969}"	Organization/8c3513f9-eaa9-4860-b548-67e5e71c7c5f		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	8c3513f9-eaa9-4860-b548-67e5e71c7c5f	0101000020E6100000BAE4FFDF26793F403BC780ECF55635C0
d5bee9d8-1801-4aa6-836f-bb279111d626	"{""resourceType"":""Location"",""status"":""active"",""name"":""Malipati Rural Health Centre"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Malipati""],""city"":""Chiredzi"",""state"":""Masvingo Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":31.4201908112,""latitude"":-22.07142},""managingOrganization"":{""reference"":""Organization/8ed3984f-452c-4fe3-8757-4092e8705273"",""display"":""Malipati Rural Health Centre""},""id"":""d5bee9d8-1801-4aa6-836f-bb279111d626"",""meta"":{""versionId"":""cf07c224-7126-4b9e-b8fa-2b90cc04adf5"",""lastUpdated"":""2024-10-05T13:26:18.713Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.713-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Malipati Rural Health Centre""}"	"{""longitude"":31.4201908112,""latitude"":-22.07142}"	Organization/8ed3984f-452c-4fe3-8757-4092e8705273		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	8ed3984f-452c-4fe3-8757-4092e8705273	0101000020E6100000082F00A0916B3F40C347C494481236C0
05e68df0-6bbb-4d9a-8b41-abcebac13ab5	"{""resourceType"":""Location"",""status"":""active"",""name"":""ZRP-Chipinge Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Chipinge"",""state"":""Manicaland Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":32.6222190857,""latitude"":-20.19917},""managingOrganization"":{""reference"":""Organization/263af807-5325-4e97-a1dd-f546dd24b32f"",""display"":""ZRP-Chipinge Clinic""},""id"":""05e68df0-6bbb-4d9a-8b41-abcebac13ab5"",""meta"":{""versionId"":""232bdf43-37a1-4353-b836-7444f0f25f86"",""lastUpdated"":""2024-10-05T13:26:18.632Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.632-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""ZRP-Chipinge Clinic""}"	"{""longitude"":32.6222190857,""latitude"":-20.19917}"	Organization/263af807-5325-4e97-a1dd-f546dd24b32f		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	263af807-5325-4e97-a1dd-f546dd24b32f	0101000020E6100000A70300E0A44F404025581CCEFC3234C0
ea2086d4-bef1-4a65-9714-9a1c11bf4a8d	"{""resourceType"":""Location"",""status"":""active"",""name"":""Musani Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Birchenough Bridge""],""city"":""Chimanimani"",""state"":""Manicaland Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":32.4033317566,""latitude"":-20.08361},""managingOrganization"":{""reference"":""Organization/199124c2-06ee-4e00-a48a-b5af1239047c"",""display"":""Musani Clinic""},""id"":""ea2086d4-bef1-4a65-9714-9a1c11bf4a8d"",""meta"":{""versionId"":""53f2da77-5b2d-401b-9126-8bdf8893b0f7"",""lastUpdated"":""2024-10-05T13:26:18.639Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.639-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Musani Clinic""}"	"{""longitude"":32.4033317566,""latitude"":-20.08361}"	Organization/199124c2-06ee-4e00-a48a-b5af1239047c		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	199124c2-06ee-4e00-a48a-b5af1239047c	0101000020E610000082040060A03340405A9E0777671534C0
2b5bd3a1-ea23-4c89-a310-8e5a12fa097e	"{""resourceType"":""Location"",""status"":""active"",""name"":""Mutema Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Chimanimani"",""state"":""Manicaland Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":32.3602790833,""latitude"":-20.13417},""managingOrganization"":{""reference"":""Organization/1312c1ce-7f0c-44f5-b4c3-d26245747ca2"",""display"":""Mutema Clinic""},""id"":""2b5bd3a1-ea23-4c89-a310-8e5a12fa097e"",""meta"":{""versionId"":""51052b40-599f-437c-b277-d82d3d918aad"",""lastUpdated"":""2024-10-05T13:26:18.646Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.646-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Mutema Clinic""}"	"{""longitude"":32.3602790833,""latitude"":-20.13417}"	Organization/1312c1ce-7f0c-44f5-b4c3-d26245747ca2		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	1312c1ce-7f0c-44f5-b4c3-d26245747ca2	0101000020E61000006A1A00A01D2E4040B51A12F7582234C0
5038b8d7-5eaf-43d7-8a59-9adf2850e1d0	"{""resourceType"":""Location"",""status"":""active"",""name"":""Southern Hold. Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Dzorora""],""city"":""Chipinge"",""state"":""Manicaland Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":32.8224983215,""latitude"":-20.265},""managingOrganization"":{""reference"":""Organization/99f1bea1-b38b-4211-a835-8bf27f04013a"",""display"":""Southern Hold. Clinic""},""id"":""5038b8d7-5eaf-43d7-8a59-9adf2850e1d0"",""meta"":{""versionId"":""01cb7cc6-3c1f-4955-a539-0fc2bf6c9daf"",""lastUpdated"":""2024-10-05T13:26:18.661Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.661-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Southern Hold. Clinic""}"	"{""longitude"":32.8224983215,""latitude"":-20.265}"	Organization/99f1bea1-b38b-4211-a835-8bf27f04013a		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	99f1bea1-b38b-4211-a835-8bf27f04013a	0101000020E6100000BFEDFF9F47694040A4703D0AD74334C0
2e36d624-a46e-40df-bd29-ce5e8a2983a7	"{""resourceType"":""Location"",""status"":""active"",""name"":""Tongogara Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Rupisi""],""city"":""Chipinge"",""state"":""Manicaland Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":32.306388855,""latitude"":-20.34806},""managingOrganization"":{""reference"":""Organization/90c93d80-8381-4a6a-968d-6a1a85b79305"",""display"":""Tongogara Clinic""},""id"":""2e36d624-a46e-40df-bd29-ce5e8a2983a7"",""meta"":{""versionId"":""b9d52586-827f-4ca0-a24d-94746a760985"",""lastUpdated"":""2024-10-05T13:26:18.666Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.666-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Tongogara Clinic""}"	"{""longitude"":32.306388855,""latitude"":-20.34806}"	Organization/90c93d80-8381-4a6a-968d-6a1a85b79305		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	90c93d80-8381-4a6a-968d-6a1a85b79305	0101000020E6100000BD0A00C037274040B70BCD751A5934C0
0dd59c1a-8914-4df1-915b-3103447807cd	"{""resourceType"":""Location"",""status"":""active"",""name"":""Chimbwedziva Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Chiredzi"",""state"":""Masvingo Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":31.7906398773,""latitude"":-21.35144},""managingOrganization"":{""reference"":""Organization/956e7730-0c56-4bfd-8005-5e2eff628bdd"",""display"":""Chimbwedziva Clinic""},""id"":""0dd59c1a-8914-4df1-915b-3103447807cd"",""meta"":{""versionId"":""2bf9571a-d534-4120-ae73-c5b1ffb8ed17"",""lastUpdated"":""2024-10-05T13:26:18.686Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.686-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Chimbwedziva Clinic""}"	"{""longitude"":31.7906398773,""latitude"":-21.35144}"	Organization/956e7730-0c56-4bfd-8005-5e2eff628bdd		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	956e7730-0c56-4bfd-8005-5e2eff628bdd	0101000020E6100000BDEAFF5F67CA3F409981CAF8F75935C0
39b0b56a-848b-4161-b0dd-9485ea21d983	"{""resourceType"":""Location"",""status"":""active"",""name"":""Muparadze Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Rupangwana""],""city"":""Chipinge"",""state"":""Manicaland Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":32.2766685486,""latitude"":-21.07389},""managingOrganization"":{""reference"":""Organization/e82df173-1d2c-4dfc-8d34-a2402b4dba89"",""display"":""Muparadze Clinic""},""id"":""39b0b56a-848b-4161-b0dd-9485ea21d983"",""meta"":{""versionId"":""e7f4e7a1-e22a-4cda-81f7-d4de400b2d97"",""lastUpdated"":""2024-10-05T13:26:18.639Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.639-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Muparadze Clinic""}"	"{""longitude"":32.2766685486,""latitude"":-21.07389}"	Organization/e82df173-1d2c-4dfc-8d34-a2402b4dba89		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	e82df173-1d2c-4dfc-8d34-a2402b4dba89	0101000020E6100000CE0800E0692340405E807D74EA1235C0
b3263616-2ecc-44a8-9fc7-a172c34bbcb0	"{""resourceType"":""Location"",""status"":""active"",""name"":""Chizvirizvi Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Nandi""],""city"":""Chiredzi"",""state"":""Masvingo Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":32.0193901062,""latitude"":-20.98369},""managingOrganization"":{""reference"":""Organization/8f5e3d59-47e9-484b-b33c-68c5225c11da"",""display"":""Chizvirizvi Clinic""},""id"":""b3263616-2ecc-44a8-9fc7-a172c34bbcb0"",""meta"":{""versionId"":""1c377885-de78-46c3-8c14-4bcab112c265"",""lastUpdated"":""2024-10-05T13:26:18.693Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.693-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Chizvirizvi Clinic""}"	"{""longitude"":32.0193901062,""latitude"":-20.98369}"	Organization/8f5e3d59-47e9-484b-b33c-68c5225c11da		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	8f5e3d59-47e9-484b-b33c-68c5225c11da	0101000020E61000005BFFFF5F7B024040F9669B1BD3FB34C0
62bb75a0-cd20-4098-be30-3ee1e5f7fe37	"{""resourceType"":""Location"",""status"":""active"",""name"":""Chomopani Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Chikombedzi""],""city"":""Chiredzi"",""state"":""Masvingo Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":31.2905292511,""latitude"":-21.53381},""managingOrganization"":{""reference"":""Organization/cd1b6e85-697e-417e-88cd-059194773992"",""display"":""Chomopani Clinic""},""id"":""62bb75a0-cd20-4098-be30-3ee1e5f7fe37"",""meta"":{""versionId"":""8a485c24-9a18-4994-87ed-a12081421327"",""lastUpdated"":""2024-10-05T13:26:18.699Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.699-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Chomopani Clinic""}"	"{""longitude"":31.2905292511,""latitude"":-21.53381}"	Organization/cd1b6e85-697e-417e-88cd-059194773992		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	cd1b6e85-697e-417e-88cd-059194773992	0101000020E610000081010020604A3F401B47ACC5A78835C0
184aab6c-7d5e-45ba-ab55-b74495bc2774	"{""resourceType"":""Location"",""status"":""active"",""name"":""Hippo Valley Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Chiredzi"",""state"":""Masvingo Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":31.6511096954,""latitude"":-21.07347},""managingOrganization"":{""reference"":""Organization/865cfa3b-88b8-42b4-8f1c-85927f2bd3ce"",""display"":""Hippo Valley Clinic""},""id"":""184aab6c-7d5e-45ba-ab55-b74495bc2774"",""meta"":{""versionId"":""46531c61-24cd-44e1-b954-8262fcd4282b"",""lastUpdated"":""2024-10-05T13:26:18.708Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.708-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Hippo Valley Clinic""}"	"{""longitude"":31.6511096954,""latitude"":-21.07347}"	Organization/865cfa3b-88b8-42b4-8f1c-85927f2bd3ce		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	865cfa3b-88b8-42b4-8f1c-85927f2bd3ce	0101000020E6100000FDD9FF1FAFA63F40B43C0FEECE1235C0
2207a7e4-c77f-4f44-aed5-2a983ab41f18	"{""resourceType"":""Location"",""status"":""active"",""name"":""ZRP Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Chiredzi"",""state"":""Masvingo Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":31.6732807159,""latitude"":-21.03814},""managingOrganization"":{""reference"":""Organization/22dcbd3f-751c-4551-828f-214af2034737"",""display"":""ZRP Clinic""},""id"":""2207a7e4-c77f-4f44-aed5-2a983ab41f18"",""meta"":{""versionId"":""df9a8fe1-5a87-47b3-9cac-e6001563f6fb"",""lastUpdated"":""2024-10-05T13:26:18.714Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.714-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""ZRP Clinic""}"	"{""longitude"":31.6732807159,""latitude"":-21.03814}"	Organization/22dcbd3f-751c-4551-828f-214af2034737		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	22dcbd3f-751c-4551-828f-214af2034737	0101000020E610000066D1FF1F5CAC3F4060AB048BC30935C0
